Price,Day,Month,Year,Price_lag1,Price_lag7,Price_rolling_mean7
0.0602409638554217,4,5,1998,0.0608146873207114,0.074584050487665,0.0672076059339398
0.0654044750430293,5,5,1998,0.0602409638554217,0.072289156626506,0.0662240799934432
0.0613884107860012,6,5,1998,0.0654044750430293,0.0711417096959266,0.0648307515777395
0.0636833046471601,7,5,1998,0.0613884107860012,0.0699942627653471,0.0639291861322842
0.0608146873207114,8,5,1998,0.0636833046471601,0.0711417096959266,0.0624538972215392
0.0654044750430293,11,5,1998,0.0608146873207114,0.0648307515777395,0.0625358577165806
0.0676993689041882,12,5,1998,0.0654044750430293,0.0608146873207114,0.0635193836570773
0.0682730923694779,13,5,1998,0.0676993689041882,0.0602409638554217,0.0646668305876568
0.0648307515777395,14,5,1998,0.0682730923694779,0.0654044750430293,0.0645848700926154
0.0648307515777395,15,5,1998,0.0648307515777395,0.0613884107860012,0.0650766330628637
0.0654044750430293,18,5,1998,0.0648307515777395,0.0636833046471601,0.0653225145479879
0.0642570281124498,19,5,1998,0.0654044750430293,0.0608146873207114,0.0658142775182362
0.0648307515777395,20,5,1998,0.0642570281124498,0.0654044750430293,0.0657323170231948
0.0608146873207114,21,5,1998,0.0648307515777395,0.0676993689041882,0.0647487910826981
0.0556511761331038,22,5,1998,0.0608146873207114,0.0682730923694779,0.0629456601917876
0.0602409638554217,26,5,1998,0.0556511761331038,0.0648307515777395,0.0622899762314564
0.0602409638554217,27,5,1998,0.0602409638554217,0.0648307515777395,0.0616342922711253
0.0567986230636833,28,5,1998,0.0602409638554217,0.0654044750430293,0.0604048848455045
0.0602409638554217,29,5,1998,0.0567986230636833,0.0642570281124498,0.0598311613802147
0.0602409638554217,1,6,1998,0.0602409638554217,0.0648307515777395,0.0591754774198836
0.065978198508319,2,6,1998,0.0602409638554217,0.0608146873207114,0.0599131218752561
0.0619621342512909,3,6,1998,0.065978198508319,0.0556511761331038,0.0608146873207114
0.0567986230636833,4,6,1998,0.0619621342512909,0.0602409638554217,0.0603229243504631
0.0550774526678141,5,6,1998,0.0567986230636833,0.0602409638554217,0.0595852798950906
0.0545037292025244,8,6,1998,0.0550774526678141,0.0567986230636833,0.059257437914925
0.0550774526678141,9,6,1998,0.0545037292025244,0.0602409638554217,0.0585197934595525
0.0533562822719449,10,6,1998,0.0550774526678141,0.0602409638554217,0.0575362675190558
0.0539300057372347,11,6,1998,0.0533562822719449,0.065978198508319,0.0558150971231866
0.0550774526678141,12,6,1998,0.0539300057372347,0.0619621342512909,0.0548315711826899
0.0590935169248422,15,6,1998,0.0550774526678141,0.0567986230636833,0.0551594131628555
0.0602409638554217,16,6,1998,0.0590935169248422,0.0550774526678141,0.055897057618228
0.057372346528973,17,6,1998,0.0602409638554217,0.0545037292025244,0.056306860093435
0.0625358577165806,18,6,1998,0.057372346528973,0.0550774526678141,0.057372346528973
0.065978198508319,19,6,1998,0.0625358577165806,0.0533562822719449,0.0591754774198836
0.074584050487665,22,6,1998,0.065978198508319,0.0539300057372347,0.0621260552413737
0.074584050487665,23,6,1998,0.074584050487665,0.0550774526678141,0.0649127120727809
0.0774526678141136,24,6,1998,0.074584050487665,0.0590935169248422,0.0675354479141054
0.0768789443488239,25,6,1998,0.0774526678141136,0.0602409638554217,0.0699123022703057
0.0774526678141136,26,6,1998,0.0768789443488239,0.057372346528973,0.0727809195967544
0.0751577739529547,29,6,1998,0.0774526678141136,0.0625358577165806,0.0745840504876649
0.0768789443488239,30,6,1998,0.0751577739529547,0.065978198508319,0.0761412998934514
0.080895008605852,1,7,1998,0.0768789443488239,0.074584050487665,0.0770428653389067
0.0751577739529547,2,7,1998,0.080895008605852,0.074584050487665,0.077124825833948
0.0763052208835341,6,7,1998,0.0751577739529547,0.0774526678141136,0.0769609048438652
0.074584050487665,7,7,1998,0.0763052208835341,0.0768789443488239,0.0766330628636997
0.0768789443488239,8,7,1998,0.074584050487665,0.0774526678141136,0.0765511023686583
0.0763052208835341,9,7,1998,0.0768789443488239,0.0751577739529547,0.0767150233587411
0.0728628800917957,10,7,1998,0.0763052208835341,0.0768789443488239,0.0761412998934514
0.0717154331612163,13,7,1998,0.0728628800917957,0.080895008605852,0.0748299319727891
0.0676993689041882,14,7,1998,0.0717154331612163,0.0751577739529547,0.073764445537251
0.0665519219736087,15,7,1998,0.0676993689041882,0.0763052208835341,0.0723711171215474
0.0631095811818703,16,7,1998,0.0665519219736087,0.074584050487665,0.0707319072207196
0.0631095811818703,17,7,1998,0.0631095811818703,0.0768789443488239,0.0687648553397263
0.0648307515777395,20,7,1998,0.0631095811818703,0.0763052208835341,0.0671256454388984
0.0596672403901319,21,7,1998,0.0648307515777395,0.0728628800917957,0.0652405540529465
0.0545037292025244,22,7,1998,0.0596672403901319,0.0717154331612163,0.0627817392017048
0.0545037292025244,23,7,1998,0.0545037292025244,0.0676993689041882,0.0608966478157528
0.0527825588066552,24,7,1998,0.0545037292025244,0.0665519219736087,0.0589295959347594
0.0545037292025244,27,7,1998,0.0527825588066552,0.0631095811818703,0.0577001885091386
0.0527825588066552,28,7,1998,0.0545037292025244,0.0631095811818703,0.0562248995983936
0.0539300057372347,29,7,1998,0.0527825588066552,0.0648307515777395,0.0546676501926072
0.0516351118760757,30,7,1998,0.0539300057372347,0.0596672403901319,0.0535202032620277
0.0458978772231784,31,7,1998,0.0516351118760757,0.0545037292025244,0.0522907958364068
0.0453241537578887,3,8,1998,0.0458978772231784,0.0545037292025244,0.0509794279157446
0.0487664945496271,4,8,1998,0.0453241537578887,0.0527825588066552,0.0504057044504549
0.0493402180149168,5,8,1998,0.0487664945496271,0.0545037292025244,0.0496680599950824
0.0458978772231784,6,8,1998,0.0493402180149168,0.0527825588066552,0.0486845340545857
0.0441767068273093,7,8,1998,0.0458978772231784,0.0539300057372347,0.0472912056388821
0.0470453241537579,10,8,1998,0.0441767068273093,0.0516351118760757,0.0466355216785509
0.0470453241537579,11,8,1998,0.0470453241537579,0.0458978772231784,0.0467994426686337
0.0458978772231784,12,8,1998,0.0470453241537579,0.0453241537578887,0.0468814031636751
0.044750430292599,13,8,1998,0.0458978772231784,0.0487664945496271,0.0463076796983854
0.044750430292599,14,8,1998,0.044750430292599,0.0493402180149168,0.0456519957380543
0.0504876649454963,17,8,1998,0.044750430292599,0.0458978772231784,0.0463076796983854
0.051061388410786,18,8,1998,0.0504876649454963,0.0441767068273093,0.0472912056388821
0.0522088353413655,19,8,1998,0.051061388410786,0.0470453241537579,0.0480288500942546
0.0487664945496271,20,8,1998,0.0522088353413655,0.0470453241537579,0.0482747315793787
0.0504876649454963,21,8,1998,0.0487664945496271,0.0458978772231784,0.0489304155397099
0.0487664945496271,24,8,1998,0.0504876649454963,0.044750430292599,0.0495041390049996
0.0481927710843373,25,8,1998,0.0487664945496271,0.044750430292599,0.0499959019752479
0.044750430292599,26,8,1998,0.0481927710843373,0.0504876649454963,0.049176297024834
0.0407343660355708,27,8,1998,0.044750430292599,0.051061388410786,0.047701008114089
0.0349971313826735,28,8,1998,0.0407343660355708,0.0522088353413655,0.0452421932628473
0.0321285140562249,31,8,1998,0.0349971313826735,0.0487664945496271,0.042865338906647
0.0453241537578887,1,9,1998,0.0321285140562249,0.0504876649454963,0.0421276944512745
0.0384394721744119,2,9,1998,0.0453241537578887,0.0487664945496271,0.0406524055405295
0.0378657487091222,3,9,1998,0.0384394721744119,0.0481927710843373,0.0391771166297844
0.0378657487091222,4,9,1998,0.0378657487091222,0.044750430292599,0.0381935906892877
0.0436029833620195,8,9,1998,0.0378657487091222,0.0407343660355708,0.0386033931644947
